timestamp,beats per minute,data source
2025-12-01T22:22:11Z,89.0,Inspire 3
2025-12-01T22:22:13Z,88.0,Inspire 3
2025-12-01T22:22:16Z,88.0,Inspire 3
2025-12-01T22:22:17Z,87.0,Inspire 3
2025-12-01T22:22:20Z,87.0,Inspire 3
2025-12-01T22:22:21Z,86.0,Inspire 3
2025-12-01T22:22:24Z,86.0,Inspire 3
2025-12-01T22:22:25Z,88.0,Inspire 3
2025-12-01T22:22:27Z,87.0,Inspire 3
2025-12-01T22:22:30Z,87.0,Inspire 3
2025-12-01T22:22:31Z,88.0,Inspire 3
2025-12-01T22:22:33Z,91.0,Inspire 3
2025-12-01T22:22:35Z,93.0,Inspire 3
2025-12-01T22:22:36Z,89.0,Inspire 3
2025-12-01T22:22:38Z,87.0,Inspire 3
2025-12-01T22:22:40Z,85.0,Inspire 3
2025-12-01T22:22:43Z,85.0,Inspire 3
2025-12-01T22:22:46Z,86.0,Inspire 3
2025-12-01T22:22:48Z,89.0,Inspire 3
2025-12-01T22:22:50Z,92.0,Inspire 3
2025-12-01T22:22:52Z,91.0,Inspire 3
2025-12-01T22:22:54Z,92.0,Inspire 3
2025-12-01T22:22:57Z,92.0,Inspire 3
2025-12-01T22:22:58Z,91.0,Inspire 3
2025-12-01T22:23:01Z,94.0,Inspire 3
2025-12-01T22:23:03Z,96.0,Inspire 3
2025-12-01T22:23:05Z,94.0,Inspire 3
2025-12-01T22:23:07Z,90.0,Inspire 3
2025-12-01T22:23:10Z,90.0,Inspire 3
2025-12-01T22:23:11Z,89.0,Inspire 3
2025-12-01T22:23:13Z,90.0,Inspire 3
2025-12-01T22:23:15Z,91.0,Inspire 3
2025-12-01T22:23:17Z,89.0,Inspire 3
2025-12-01T22:23:19Z,88.0,Inspire 3
2025-12-01T22:23:21Z,90.0,Inspire 3
2025-12-01T22:23:23Z,91.0,Inspire 3
2025-12-01T22:23:24Z,89.0,Inspire 3
2025-12-01T22:23:26Z,87.0,Inspire 3
2025-12-01T22:23:28Z,86.0,Inspire 3
2025-12-01T22:23:30Z,87.0,Inspire 3
2025-12-01T22:23:32Z,90.0,Inspire 3
2025-12-01T22:23:34Z,94.0,Inspire 3
2025-12-01T22:23:37Z,94.0,Inspire 3
2025-12-01T22:23:38Z,90.0,Inspire 3
2025-12-01T22:23:41Z,90.0,Inspire 3
2025-12-01T22:23:44Z,91.0,Inspire 3
2025-12-01T22:23:46Z,92.0,Inspire 3
2025-12-01T22:23:49Z,92.0,Inspire 3
2025-12-01T22:23:51Z,94.0,Inspire 3
2025-12-01T22:23:54Z,94.0,Inspire 3
2025-12-01T22:23:55Z,93.0,Inspire 3
2025-12-01T22:23:57Z,92.0,Inspire 3
2025-12-01T22:23:59Z,91.0,Inspire 3
2025-12-01T22:24:01Z,90.0,Inspire 3
2025-12-01T22:24:03Z,89.0,Inspire 3
2025-12-01T22:24:05Z,88.0,Inspire 3
2025-12-01T22:24:08Z,88.0,Inspire 3
2025-12-01T22:24:11Z,89.0,Inspire 3
2025-12-01T22:24:14Z,88.0,Inspire 3
2025-12-01T22:24:16Z,90.0,Inspire 3
2025-12-01T22:24:18Z,92.0,Inspire 3
2025-12-01T22:24:21Z,92.0,Inspire 3
2025-12-01T22:24:24Z,96.0,Inspire 3
2025-12-01T22:24:26Z,97.0,Inspire 3
2025-12-01T22:24:28Z,100.0,Inspire 3
2025-12-01T22:24:30Z,101.0,Inspire 3
2025-12-01T22:24:33Z,102.0,Inspire 3
2025-12-01T22:24:35Z,99.0,Inspire 3
2025-12-01T22:24:37Z,98.0,Inspire 3
2025-12-01T22:24:39Z,97.0,Inspire 3
2025-12-01T22:24:41Z,95.0,Inspire 3
2025-12-01T22:24:43Z,94.0,Inspire 3
2025-12-01T22:24:46Z,94.0,Inspire 3
2025-12-01T22:24:49Z,92.0,Inspire 3
2025-12-01T22:24:51Z,91.0,Inspire 3
2025-12-01T22:24:54Z,91.0,Inspire 3
2025-12-01T22:24:55Z,88.0,Inspire 3
2025-12-01T22:24:57Z,89.0,Inspire 3
2025-12-01T22:24:58Z,92.0,Inspire 3
2025-12-01T22:25:01Z,92.0,Inspire 3
2025-12-01T22:25:02Z,91.0,Inspire 3
2025-12-01T22:25:04Z,90.0,Inspire 3
2025-12-01T22:25:07Z,90.0,Inspire 3
2025-12-01T22:25:08Z,92.0,Inspire 3
2025-12-01T22:25:11Z,92.0,Inspire 3
2025-12-01T22:25:12Z,93.0,Inspire 3
2025-12-01T22:25:14Z,91.0,Inspire 3
2025-12-01T22:25:16Z,88.0,Inspire 3
2025-12-01T22:25:18Z,85.0,Inspire 3
2025-12-01T22:25:20Z,88.0,Inspire 3
2025-12-01T22:25:21Z,91.0,Inspire 3
2025-12-01T22:25:24Z,91.0,Inspire 3
2025-12-01T22:25:25Z,92.0,Inspire 3
2025-12-01T22:25:27Z,93.0,Inspire 3
2025-12-01T22:25:29Z,94.0,Inspire 3
2025-12-01T22:25:31Z,93.0,Inspire 3
2025-12-01T22:25:33Z,94.0,Inspire 3
2025-12-01T22:25:35Z,93.0,Inspire 3
2025-12-01T22:25:37Z,89.0,Inspire 3
2025-12-01T22:25:40Z,89.0,Inspire 3
2025-12-01T22:25:41Z,90.0,Inspire 3
2025-12-01T22:25:44Z,90.0,Inspire 3
2025-12-01T22:25:45Z,92.0,Inspire 3
2025-12-01T22:25:46Z,94.0,Inspire 3
2025-12-01T22:25:49Z,94.0,Inspire 3
2025-12-01T22:25:52Z,92.0,Inspire 3
2025-12-01T22:25:54Z,90.0,Inspire 3
2025-12-01T22:25:56Z,88.0,Inspire 3
2025-12-01T22:25:59Z,88.0,Inspire 3
2025-12-01T22:26:00Z,89.0,Inspire 3
2025-12-01T22:26:03Z,89.0,Inspire 3
2025-12-01T22:26:04Z,92.0,Inspire 3
2025-12-01T22:26:06Z,91.0,Inspire 3
2025-12-01T22:26:08Z,91.0,Inspire 3
2025-12-01T22:26:11Z,90.0,Inspire 3
2025-12-01T22:26:14Z,90.0,Inspire 3
2025-12-01T22:26:15Z,89.0,Inspire 3
2025-12-01T22:26:18Z,89.0,Inspire 3
2025-12-01T22:26:21Z,88.0,Inspire 3
2025-12-01T22:26:23Z,84.0,Inspire 3
2025-12-01T22:26:25Z,82.0,Inspire 3
2025-12-01T22:26:28Z,82.0,Inspire 3
2025-12-01T22:26:29Z,84.0,Inspire 3
2025-12-01T22:26:31Z,86.0,Inspire 3
2025-12-01T22:26:33Z,87.0,Inspire 3
2025-12-01T22:26:34Z,88.0,Inspire 3
2025-12-01T22:26:37Z,88.0,Inspire 3
2025-12-01T22:26:40Z,90.0,Inspire 3
2025-12-01T22:26:42Z,92.0,Inspire 3
2025-12-01T22:26:44Z,88.0,Inspire 3
2025-12-01T22:26:46Z,86.0,Inspire 3
2025-12-01T22:26:49Z,86.0,Inspire 3
2025-12-01T22:26:50Z,85.0,Inspire 3
2025-12-01T22:26:53Z,85.0,Inspire 3
2025-12-01T22:26:56Z,85.0,Inspire 3
2025-12-01T22:26:59Z,84.0,Inspire 3
2025-12-01T22:27:01Z,85.0,Inspire 3
2025-12-01T22:27:04Z,85.0,Inspire 3
2025-12-01T22:27:07Z,85.0,Inspire 3
2025-12-01T22:27:09Z,81.0,Inspire 3
2025-12-01T22:27:11Z,77.0,Inspire 3
2025-12-01T22:27:13Z,75.0,Inspire 3
2025-12-01T22:27:15Z,83.0,Inspire 3
2025-12-01T22:27:18Z,83.0,Inspire 3
2025-12-01T22:27:19Z,84.0,Inspire 3
2025-12-01T22:27:21Z,86.0,Inspire 3
2025-12-01T22:27:24Z,86.0,Inspire 3
2025-12-01T22:27:26Z,87.0,Inspire 3
2025-12-01T22:27:28Z,89.0,Inspire 3
2025-12-01T22:27:31Z,89.0,Inspire 3
2025-12-01T22:27:32Z,90.0,Inspire 3
2025-12-01T22:27:34Z,91.0,Inspire 3
2025-12-01T22:27:36Z,92.0,Inspire 3
2025-12-01T22:27:38Z,94.0,Inspire 3
2025-12-01T22:27:40Z,95.0,Inspire 3
2025-12-01T22:27:42Z,96.0,Inspire 3
2025-12-01T22:27:44Z,102.0,Inspire 3
2025-12-01T22:27:45Z,109.0,Inspire 3
2025-12-01T22:27:47Z,107.0,Inspire 3
2025-12-01T22:27:49Z,101.0,Inspire 3
2025-12-01T22:27:51Z,103.0,Inspire 3
2025-12-01T22:27:53Z,99.0,Inspire 3
2025-12-01T22:27:55Z,96.0,Inspire 3
2025-12-01T22:27:57Z,97.0,Inspire 3
2025-12-01T22:28:00Z,97.0,Inspire 3
2025-12-01T22:28:01Z,96.0,Inspire 3
2025-12-01T22:28:03Z,98.0,Inspire 3
2025-12-01T22:28:05Z,97.0,Inspire 3
2025-12-01T22:28:07Z,97.0,Inspire 3
2025-12-01T22:28:09Z,96.0,Inspire 3
2025-12-01T22:28:10Z,95.0,Inspire 3
2025-12-01T22:28:12Z,93.0,Inspire 3
2025-12-01T22:28:15Z,93.0,Inspire 3
2025-12-01T22:28:16Z,92.0,Inspire 3
2025-12-01T22:28:19Z,92.0,Inspire 3
2025-12-01T22:28:20Z,93.0,Inspire 3
2025-12-01T22:28:22Z,97.0,Inspire 3
2025-12-01T22:28:24Z,98.0,Inspire 3
2025-12-01T22:28:26Z,97.0,Inspire 3
2025-12-01T22:28:28Z,96.0,Inspire 3
2025-12-01T22:28:30Z,94.0,Inspire 3
2025-12-01T22:28:32Z,96.0,Inspire 3
2025-12-01T22:28:33Z,98.0,Inspire 3
2025-12-01T22:28:35Z,99.0,Inspire 3
2025-12-01T22:28:37Z,97.0,Inspire 3
2025-12-01T22:28:39Z,96.0,Inspire 3
2025-12-01T22:28:41Z,95.0,Inspire 3
2025-12-01T22:28:43Z,93.0,Inspire 3
2025-12-01T22:28:46Z,93.0,Inspire 3
2025-12-01T22:28:49Z,94.0,Inspire 3
2025-12-01T22:28:51Z,95.0,Inspire 3
2025-12-01T22:28:54Z,95.0,Inspire 3
2025-12-01T22:28:57Z,93.0,Inspire 3
2025-12-01T22:28:58Z,93.0,Inspire 3
2025-12-01T22:29:00Z,94.0,Inspire 3
2025-12-01T22:29:03Z,94.0,Inspire 3
2025-12-01T22:29:06Z,93.0,Inspire 3
2025-12-01T22:29:08Z,92.0,Inspire 3
2025-12-01T22:29:10Z,91.0,Inspire 3
2025-12-01T22:29:12Z,90.0,Inspire 3
2025-12-01T22:29:14Z,89.0,Inspire 3
2025-12-01T22:29:16Z,88.0,Inspire 3
2025-12-01T22:29:18Z,87.0,Inspire 3
2025-12-01T22:29:20Z,86.0,Inspire 3
2025-12-01T22:29:21Z,87.0,Inspire 3
2025-12-01T22:29:23Z,88.0,Inspire 3
2025-12-01T22:29:26Z,88.0,Inspire 3
2025-12-01T22:29:27Z,87.0,Inspire 3
2025-12-01T22:29:30Z,87.0,Inspire 3
2025-12-01T22:29:33Z,89.0,Inspire 3
2025-12-01T22:29:35Z,91.0,Inspire 3
2025-12-01T22:29:37Z,94.0,Inspire 3
2025-12-01T22:29:39Z,93.0,Inspire 3
2025-12-01T22:29:42Z,93.0,Inspire 3
2025-12-01T22:29:43Z,90.0,Inspire 3
2025-12-01T22:29:45Z,87.0,Inspire 3
2025-12-01T22:29:48Z,87.0,Inspire 3
2025-12-01T22:29:51Z,87.0,Inspire 3
2025-12-01T22:29:52Z,88.0,Inspire 3
2025-12-01T22:29:55Z,88.0,Inspire 3
2025-12-01T22:29:56Z,88.0,Inspire 3
2025-12-01T22:29:59Z,88.0,Inspire 3
2025-12-01T22:30:00Z,89.0,Inspire 3
2025-12-01T22:30:02Z,90.0,Inspire 3
2025-12-01T22:30:05Z,90.0,Inspire 3
2025-12-01T22:30:08Z,90.0,Inspire 3
2025-12-01T22:30:11Z,89.0,Inspire 3
2025-12-01T22:30:14Z,89.0,Inspire 3
2025-12-01T22:30:15Z,88.0,Inspire 3
2025-12-01T22:30:18Z,88.0,Inspire 3
2025-12-01T22:30:21Z,88.0,Inspire 3
2025-12-01T22:30:24Z,88.0,Inspire 3
2025-12-01T22:30:25Z,90.0,Inspire 3
2025-12-01T22:30:28Z,90.0,Inspire 3
2025-12-01T22:30:29Z,91.0,Inspire 3
2025-12-01T22:30:31Z,93.0,Inspire 3
2025-12-01T22:30:34Z,93.0,Inspire 3
2025-12-01T22:30:37Z,93.0,Inspire 3
2025-12-01T22:30:38Z,97.0,Inspire 3
2025-12-01T22:30:40Z,99.0,Inspire 3
2025-12-01T22:30:42Z,100.0,Inspire 3
2025-12-01T22:30:45Z,100.0,Inspire 3
2025-12-01T22:30:46Z,98.0,Inspire 3
2025-12-01T22:30:48Z,97.0,Inspire 3
2025-12-01T22:30:50Z,96.0,Inspire 3
2025-12-01T22:30:53Z,96.0,Inspire 3
2025-12-01T22:30:54Z,95.0,Inspire 3
2025-12-01T22:30:56Z,94.0,Inspire 3
2025-12-01T22:30:57Z,95.0,Inspire 3
2025-12-01T22:30:59Z,94.0,Inspire 3
2025-12-01T22:31:01Z,97.0,Inspire 3
2025-12-01T22:31:03Z,99.0,Inspire 3
2025-12-01T22:31:05Z,98.0,Inspire 3
2025-12-01T22:31:07Z,96.0,Inspire 3
2025-12-01T22:31:09Z,94.0,Inspire 3
2025-12-01T22:31:12Z,94.0,Inspire 3
2025-12-01T22:31:13Z,95.0,Inspire 3
2025-12-01T22:31:16Z,95.0,Inspire 3
2025-12-01T22:31:17Z,96.0,Inspire 3
2025-12-01T22:31:20Z,96.0,Inspire 3
2025-12-01T22:31:22Z,97.0,Inspire 3
2025-12-01T22:31:24Z,96.0,Inspire 3
2025-12-01T22:31:27Z,96.0,Inspire 3
2025-12-01T22:31:30Z,93.0,Inspire 3
2025-12-01T22:31:32Z,94.0,Inspire 3
2025-12-01T22:31:34Z,93.0,Inspire 3
2025-12-01T22:31:36Z,92.0,Inspire 3
2025-12-01T22:31:38Z,90.0,Inspire 3
2025-12-01T22:31:40Z,88.0,Inspire 3
2025-12-01T22:31:42Z,87.0,Inspire 3
2025-12-01T22:31:45Z,87.0,Inspire 3
2025-12-01T22:31:48Z,87.0,Inspire 3
2025-12-01T22:31:49Z,89.0,Inspire 3
2025-12-01T22:31:51Z,90.0,Inspire 3
2025-12-01T22:31:53Z,90.0,Inspire 3
2025-12-01T22:31:56Z,90.0,Inspire 3
2025-12-01T22:31:59Z,90.0,Inspire 3
2025-12-01T22:32:02Z,90.0,Inspire 3
2025-12-01T22:32:03Z,88.0,Inspire 3
2025-12-01T22:32:06Z,88.0,Inspire 3
2025-12-01T22:32:07Z,89.0,Inspire 3
2025-12-01T22:32:10Z,89.0,Inspire 3
2025-12-01T22:32:12Z,90.0,Inspire 3
2025-12-01T22:32:14Z,89.0,Inspire 3
2025-12-01T22:32:16Z,90.0,Inspire 3
2025-12-01T22:32:18Z,89.0,Inspire 3
2025-12-01T22:32:20Z,88.0,Inspire 3
2025-12-01T22:32:22Z,89.0,Inspire 3
2025-12-01T22:32:25Z,89.0,Inspire 3
2025-12-01T22:32:26Z,90.0,Inspire 3
2025-12-01T22:32:28Z,93.0,Inspire 3
2025-12-01T22:32:31Z,93.0,Inspire 3
2025-12-01T22:32:33Z,94.0,Inspire 3
2025-12-01T22:32:35Z,92.0,Inspire 3
2025-12-01T22:32:37Z,93.0,Inspire 3
2025-12-01T22:32:39Z,92.0,Inspire 3
2025-12-01T22:32:41Z,93.0,Inspire 3
2025-12-01T22:32:43Z,93.0,Inspire 3
2025-12-01T22:32:45Z,96.0,Inspire 3
2025-12-01T22:32:47Z,96.0,Inspire 3
2025-12-01T22:32:49Z,99.0,Inspire 3
2025-12-01T22:32:51Z,100.0,Inspire 3
2025-12-01T22:32:53Z,93.0,Inspire 3
2025-12-01T22:32:55Z,86.0,Inspire 3
2025-12-01T22:32:57Z,88.0,Inspire 3
2025-12-01T22:32:58Z,91.0,Inspire 3
2025-12-01T22:33:01Z,91.0,Inspire 3
2025-12-01T22:33:02Z,90.0,Inspire 3
2025-12-01T22:33:04Z,91.0,Inspire 3
2025-12-01T22:33:06Z,90.0,Inspire 3
2025-12-01T22:33:08Z,92.0,Inspire 3
2025-12-01T22:33:10Z,94.0,Inspire 3
2025-12-01T22:33:13Z,94.0,Inspire 3
2025-12-01T22:33:14Z,91.0,Inspire 3
2025-12-01T22:33:16Z,88.0,Inspire 3
2025-12-01T22:33:18Z,89.0,Inspire 3
2025-12-01T22:33:20Z,90.0,Inspire 3
2025-12-01T22:33:23Z,90.0,Inspire 3
2025-12-01T22:33:25Z,91.0,Inspire 3
2025-12-01T22:33:27Z,93.0,Inspire 3
2025-12-01T22:33:29Z,92.0,Inspire 3
2025-12-01T22:33:31Z,97.0,Inspire 3
2025-12-01T22:33:33Z,102.0,Inspire 3
2025-12-01T22:33:36Z,102.0,Inspire 3
2025-12-01T22:33:37Z,101.0,Inspire 3
2025-12-01T22:33:40Z,101.0,Inspire 3
2025-12-01T22:33:41Z,99.0,Inspire 3
2025-12-01T22:33:43Z,95.0,Inspire 3
2025-12-01T22:33:45Z,91.0,Inspire 3
2025-12-01T22:33:46Z,89.0,Inspire 3
2025-12-01T22:33:48Z,91.0,Inspire 3
2025-12-01T22:33:50Z,92.0,Inspire 3
2025-12-01T22:33:53Z,92.0,Inspire 3
2025-12-01T22:33:54Z,93.0,Inspire 3
2025-12-01T22:33:57Z,93.0,Inspire 3
2025-12-01T22:34:00Z,92.0,Inspire 3
2025-12-01T22:34:03Z,92.0,Inspire 3
2025-12-01T22:34:06Z,92.0,Inspire 3
2025-12-01T22:34:08Z,91.0,Inspire 3
2025-12-01T22:34:11Z,92.0,Inspire 3
2025-12-01T22:34:13Z,93.0,Inspire 3
2025-12-01T22:34:16Z,93.0,Inspire 3
2025-12-01T22:34:17Z,92.0,Inspire 3
2025-12-01T22:34:19Z,93.0,Inspire 3
2025-12-01T22:34:21Z,94.0,Inspire 3
2025-12-01T22:34:23Z,95.0,Inspire 3
2025-12-01T22:34:25Z,96.0,Inspire 3
2025-12-01T22:34:27Z,95.0,Inspire 3
2025-12-01T22:34:30Z,95.0,Inspire 3
2025-12-01T22:34:31Z,94.0,Inspire 3
2025-12-01T22:34:33Z,92.0,Inspire 3
2025-12-01T22:34:36Z,90.0,Inspire 3
2025-12-01T22:34:39Z,90.0,Inspire 3
2025-12-01T22:34:40Z,91.0,Inspire 3
2025-12-01T22:34:42Z,90.0,Inspire 3
2025-12-01T22:34:44Z,90.0,Inspire 3
2025-12-01T22:34:47Z,90.0,Inspire 3
2025-12-01T22:34:50Z,91.0,Inspire 3
2025-12-01T22:34:53Z,91.0,Inspire 3
2025-12-01T22:34:54Z,90.0,Inspire 3
2025-12-01T22:34:57Z,90.0,Inspire 3
2025-12-01T22:35:00Z,90.0,Inspire 3
2025-12-01T22:35:03Z,90.0,Inspire 3
2025-12-01T22:35:06Z,90.0,Inspire 3
2025-12-01T22:35:09Z,92.0,Inspire 3
2025-12-01T22:35:11Z,93.0,Inspire 3
2025-12-01T22:35:14Z,93.0,Inspire 3
2025-12-01T22:35:15Z,94.0,Inspire 3
2025-12-01T22:35:17Z,93.0,Inspire 3
2025-12-01T22:35:19Z,92.0,Inspire 3
2025-12-01T22:35:22Z,93.0,Inspire 3
2025-12-01T22:35:25Z,93.0,Inspire 3
2025-12-01T22:35:26Z,92.0,Inspire 3
2025-12-01T22:35:28Z,91.0,Inspire 3
2025-12-01T22:35:30Z,90.0,Inspire 3
2025-12-01T22:35:33Z,90.0,Inspire 3
2025-12-01T22:35:36Z,90.0,Inspire 3
2025-12-01T22:35:38Z,91.0,Inspire 3
2025-12-01T22:35:40Z,92.0,Inspire 3
2025-12-01T22:35:42Z,91.0,Inspire 3
2025-12-01T22:35:44Z,89.0,Inspire 3
2025-12-01T22:35:47Z,90.0,Inspire 3
2025-12-01T22:35:49Z,90.0,Inspire 3
2025-12-01T22:35:52Z,90.0,Inspire 3
2025-12-01T22:35:53Z,87.0,Inspire 3
2025-12-01T22:35:55Z,85.0,Inspire 3
2025-12-01T22:35:57Z,84.0,Inspire 3
2025-12-01T22:36:00Z,84.0,Inspire 3
2025-12-01T22:36:01Z,86.0,Inspire 3
2025-12-01T22:36:03Z,87.0,Inspire 3
2025-12-01T22:36:06Z,87.0,Inspire 3
2025-12-01T22:36:07Z,89.0,Inspire 3
2025-12-01T22:36:10Z,90.0,Inspire 3
2025-12-01T22:36:13Z,90.0,Inspire 3
2025-12-01T22:36:14Z,92.0,Inspire 3
2025-12-01T22:36:16Z,93.0,Inspire 3
2025-12-01T22:36:18Z,94.0,Inspire 3
2025-12-01T22:36:20Z,93.0,Inspire 3
2025-12-01T22:36:23Z,93.0,Inspire 3
2025-12-01T22:36:26Z,94.0,Inspire 3
2025-12-01T22:36:28Z,93.0,Inspire 3
2025-12-01T22:36:30Z,91.0,Inspire 3
2025-12-01T22:36:32Z,94.0,Inspire 3
2025-12-01T22:36:33Z,95.0,Inspire 3
2025-12-01T22:36:35Z,94.0,Inspire 3
2025-12-01T22:36:37Z,93.0,Inspire 3
2025-12-01T22:36:40Z,93.0,Inspire 3
2025-12-01T22:36:41Z,94.0,Inspire 3
2025-12-01T22:36:43Z,95.0,Inspire 3
2025-12-01T22:36:45Z,96.0,Inspire 3
2025-12-01T22:36:48Z,96.0,Inspire 3
2025-12-01T22:36:49Z,95.0,Inspire 3
2025-12-01T22:36:52Z,95.0,Inspire 3
2025-12-01T22:36:53Z,94.0,Inspire 3
2025-12-01T22:36:55Z,95.0,Inspire 3
2025-12-01T22:36:58Z,94.0,Inspire 3
2025-12-01T22:37:00Z,93.0,Inspire 3
2025-12-01T22:37:02Z,92.0,Inspire 3
2025-12-01T22:37:04Z,93.0,Inspire 3
2025-12-01T22:37:06Z,92.0,Inspire 3
2025-12-01T22:37:08Z,90.0,Inspire 3
2025-12-01T22:37:10Z,89.0,Inspire 3
2025-12-01T22:37:13Z,89.0,Inspire 3
2025-12-01T22:37:14Z,91.0,Inspire 3
2025-12-01T22:37:17Z,91.0,Inspire 3
2025-12-01T22:37:18Z,92.0,Inspire 3
2025-12-01T22:37:21Z,91.0,Inspire 3
2025-12-01T22:37:24Z,91.0,Inspire 3
2025-12-01T22:37:25Z,88.0,Inspire 3
2025-12-01T22:37:27Z,87.0,Inspire 3
2025-12-01T22:37:30Z,87.0,Inspire 3
2025-12-01T22:37:31Z,88.0,Inspire 3
2025-12-01T22:37:33Z,87.0,Inspire 3
2025-12-01T22:37:35Z,86.0,Inspire 3
2025-12-01T22:37:37Z,84.0,Inspire 3
2025-12-01T22:37:39Z,83.0,Inspire 3
2025-12-01T22:37:41Z,86.0,Inspire 3
2025-12-01T22:37:43Z,87.0,Inspire 3
2025-12-01T22:37:45Z,86.0,Inspire 3
2025-12-01T22:37:46Z,87.0,Inspire 3
2025-12-01T22:37:48Z,89.0,Inspire 3
2025-12-01T22:37:50Z,88.0,Inspire 3
2025-12-01T22:37:53Z,88.0,Inspire 3
2025-12-01T22:37:54Z,87.0,Inspire 3
2025-12-01T22:37:56Z,88.0,Inspire 3
2025-12-01T22:37:59Z,88.0,Inspire 3
2025-12-01T22:38:02Z,88.0,Inspire 3
2025-12-01T22:38:05Z,88.0,Inspire 3
2025-12-01T22:38:08Z,87.0,Inspire 3
2025-12-01T22:38:09Z,88.0,Inspire 3
2025-12-01T22:38:12Z,88.0,Inspire 3
2025-12-01T22:38:13Z,89.0,Inspire 3
2025-12-01T22:38:16Z,89.0,Inspire 3
2025-12-01T22:38:17Z,88.0,Inspire 3
2025-12-01T22:38:19Z,87.0,Inspire 3
2025-12-01T22:38:21Z,89.0,Inspire 3
2025-12-01T22:38:23Z,91.0,Inspire 3
2025-12-01T22:38:25Z,93.0,Inspire 3
2025-12-01T22:38:27Z,91.0,Inspire 3
2025-12-01T22:38:29Z,89.0,Inspire 3
2025-12-01T22:38:31Z,90.0,Inspire 3
2025-12-01T22:38:34Z,89.0,Inspire 3
2025-12-01T22:38:36Z,91.0,Inspire 3
2025-12-01T22:38:38Z,90.0,Inspire 3
2025-12-01T22:38:40Z,91.0,Inspire 3
2025-12-01T22:38:43Z,91.0,Inspire 3
2025-12-01T22:38:44Z,88.0,Inspire 3
2025-12-01T22:38:46Z,87.0,Inspire 3
2025-12-01T22:38:48Z,88.0,Inspire 3
2025-12-01T22:38:51Z,88.0,Inspire 3
2025-12-01T22:38:54Z,88.0,Inspire 3
2025-12-01T22:38:56Z,89.0,Inspire 3
2025-12-01T22:38:59Z,88.0,Inspire 3
2025-12-01T22:39:02Z,88.0,Inspire 3
2025-12-01T22:39:03Z,89.0,Inspire 3
2025-12-01T22:39:05Z,90.0,Inspire 3
2025-12-01T22:39:07Z,94.0,Inspire 3
2025-12-01T22:39:09Z,95.0,Inspire 3
2025-12-01T22:39:11Z,96.0,Inspire 3
2025-12-01T22:39:14Z,96.0,Inspire 3
2025-12-01T22:39:15Z,95.0,Inspire 3
2025-12-01T22:39:17Z,94.0,Inspire 3
2025-12-01T22:39:19Z,91.0,Inspire 3
2025-12-01T22:39:21Z,90.0,Inspire 3
2025-12-01T22:39:24Z,91.0,Inspire 3
2025-12-01T22:39:27Z,91.0,Inspire 3
2025-12-01T22:39:28Z,89.0,Inspire 3
2025-12-01T22:39:30Z,90.0,Inspire 3
2025-12-01T22:39:32Z,89.0,Inspire 3
2025-12-01T22:39:34Z,90.0,Inspire 3
2025-12-01T22:39:36Z,89.0,Inspire 3
2025-12-01T22:39:38Z,87.0,Inspire 3
2025-12-01T22:39:40Z,88.0,Inspire 3
2025-12-01T22:39:42Z,90.0,Inspire 3
2025-12-01T22:39:45Z,91.0,Inspire 3
2025-12-01T22:39:48Z,92.0,Inspire 3
2025-12-01T22:39:50Z,93.0,Inspire 3
2025-12-01T22:39:52Z,95.0,Inspire 3
2025-12-01T22:39:55Z,95.0,Inspire 3
2025-12-01T22:39:56Z,100.0,Inspire 3
2025-12-01T22:39:58Z,102.0,Inspire 3
2025-12-01T22:40:00Z,106.0,Inspire 3
2025-12-01T22:40:01Z,108.0,Inspire 3
2025-12-01T22:40:03Z,107.0,Inspire 3
2025-12-01T22:40:05Z,106.0,Inspire 3
2025-12-01T22:40:07Z,105.0,Inspire 3
2025-12-01T22:40:09Z,106.0,Inspire 3
2025-12-01T22:40:11Z,105.0,Inspire 3
2025-12-01T22:40:13Z,107.0,Inspire 3
2025-12-01T22:40:15Z,103.0,Inspire 3
2025-12-01T22:40:17Z,104.0,Inspire 3
2025-12-01T22:40:20Z,104.0,Inspire 3
2025-12-01T22:40:21Z,98.0,Inspire 3
2025-12-01T22:40:23Z,99.0,Inspire 3
2025-12-01T22:40:26Z,99.0,Inspire 3
2025-12-01T22:40:29Z,99.0,Inspire 3
2025-12-01T22:40:30Z,100.0,Inspire 3
2025-12-01T22:40:32Z,102.0,Inspire 3
2025-12-01T22:40:34Z,105.0,Inspire 3
2025-12-01T22:40:36Z,107.0,Inspire 3
2025-12-01T22:40:38Z,108.0,Inspire 3
2025-12-01T22:40:40Z,113.0,Inspire 3
2025-12-01T22:40:42Z,112.0,Inspire 3
2025-12-01T22:40:44Z,121.0,Inspire 3
2025-12-01T22:40:46Z,117.0,Inspire 3
2025-12-01T22:40:48Z,116.0,Inspire 3
2025-12-01T22:40:49Z,127.0,Inspire 3
2025-12-01T22:40:51Z,130.0,Inspire 3
2025-12-01T22:40:53Z,132.0,Inspire 3
2025-12-01T22:40:55Z,111.0,Inspire 3
2025-12-01T22:40:57Z,102.0,Inspire 3
2025-12-01T22:40:59Z,100.0,Inspire 3
2025-12-01T22:41:01Z,97.0,Inspire 3
2025-12-01T22:41:03Z,93.0,Inspire 3
2025-12-01T22:41:05Z,92.0,Inspire 3
2025-12-01T22:41:07Z,93.0,Inspire 3
2025-12-01T22:41:10Z,93.0,Inspire 3
